name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
COM091_5,0.645915,-1.0,-1.0,-1.0,128,19,-1,-1,-1,-1
LCL793_5,0.099219,0.005416,0.002930,0.226,0,72,0,0,1,1
ITP111^2,0.281958,0.089630,0.000270,-1.0,46,164,1088,122,0,-1
SWW513_5,0.144783,0.044280,0.004639,0.512,18,5,508,80,1,1
DAT197^1,0.627805,-1.0,-1.0,-1.0,236,18,-1,-1,-1,-1
ITP230_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT263_5,0.729461,0.217895,-1.0,-1.0,28,255,2667,104,-1,-1
COM162^1,0.221673,-1.0,-1.0,-1.0,86,120,-1,-1,-1,-1
SWW531_5,0.134670,0.033857,-1.0,-1.0,18,101,214,46,-1,-1
ITP222^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP003^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM971_5,0.057083,0.000012,0.000217,0.147,0,1,0,0,0,0
LCL778_5,0.387137,0.147587,0.012467,1.544,84,96,2341,358,1,1
ITP043^2,0.633730,0.930486,0.000467,30.485,285,68,13866,1995,0,-1
SCT226_5,0.459044,2.951498,0.042934,14.005,53,67,18743,381,1,1
ITP002_3,0.112548,5.642870,-1.0,-1.0,20,21,8001,226,-1,-1
