name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
NUM966_5,0.026346,0.054209,0.000164,30.216,-1,-1,126,32,0,-1
DAT151^1,0.074419,0.118609,0.000320,30.269,-1,-1,198,55,0,-1
ITP265^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM200^1,0.073513,0.231942,0.000217,30.399,-1,-1,808,202,0,-1
ITP037^2,0.156001,0.414645,0.000208,0.502,-1,-1,3395,536,0,1
DAT184^1,0.075421,0.337004,0.000216,30.555,-1,-1,2023,519,0,-1
DAT306^1,0.013794,0.025993,0.000230,30.552,-1,-1,30,8,0,-1
COM026_5,0.050256,0.306372,0.000220,30.496,-1,-1,3540,449,0,-1
ITP243^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM109_5,0.323344,-1.0,0.000261,30.780,-1,-1,-1,-1,0,-1
SWV665_5,0.089692,0.553320,0.000505,30.860,-1,-1,4954,630,0,-1
SEV493^1,0.010518,0.017828,0.006668,0.050,-1,-1,0,0,1,1
ITP280^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV462^1,0.013628,0.042857,0.000228,31.259,-1,-1,351,51,0,-1
SCT250_5,0.057081,-1.0,0.000334,30.806,-1,-1,-1,-1,0,-1
COM114_5,0.392842,-1.0,0.000273,31.276,-1,-1,-1,-1,0,-1
DAT229^1,0.139475,0.467278,0.015553,0.893,-1,-1,2754,518,1,1
LCL837_5,0.068789,0.121219,0.000501,30.220,-1,-1,712,18,0,-1
DAT192^1,0.136853,0.556095,0.020853,1.190,-1,-1,3245,938,1,1
ITP011_3,0.025810,1.979021,0.000233,32.140,-1,-1,10017,248,0,-1
PRO022^1,0.265658,0.943383,0.000223,31.926,-1,-1,5455,866,0,-1
ITP230^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP168^2,0.151855,0.599088,0.023224,0.867,-1,-1,6174,323,1,1
ITP239_2,3.537957,-1.0,0.000298,33.559,-1,-1,-1,-1,0,-1
ITP207_2,3.081474,-1.0,0.000256,34.267,-1,-1,-1,-1,0,-1
ITP042^2,0.153487,3.278967,0.000255,34.630,-1,-1,36129,1364,0,-1
ITP281^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV492^1,0.010711,0.018237,0.016045,6.053,-1,-1,0,0,1,1
ITP250^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL813_5,0.081250,6.683789,0.000279,36.833,-1,-1,11821,67,0,-1
ITP192^2,0.108274,0.195953,0.019877,0.369,-1,-1,590,116,1,1
ITP290^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP121^2,0.030403,0.038475,0.004486,0.076,-1,-1,0,0,1,1
LCL767_5,0.115161,5.822353,0.047692,6.161,-1,-1,14900,397,1,1
NUM970_5,0.028374,0.057729,0.003184,0.084,-1,-1,104,26,1,1
DAT171^1,0.042148,0.077535,0.000227,30.159,-1,-1,195,51,0,-1
ITP238^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP028^2,0.102068,1.268339,0.034411,1.645,-1,-1,15223,716,1,1
ITP158^2,0.199215,8.619968,0.000384,39.383,-1,-1,31022,1259,0,-1
SWW567_5,0.192649,-1.0,0.000307,20.269,-1,-1,-1,-1,0,1
LCL763_5,0.052275,0.442485,0.009903,0.541,-1,-1,5959,195,1,1
SWV621_5,0.038595,13.197186,0.000226,43.329,-1,-1,15853,63,0,-1
COM203^1,0.123705,17.817270,0.000212,18.305,-1,-1,69539,1078,0,1
SCT243_5,0.113764,-1.0,0.000305,20.227,-1,-1,-1,-1,0,1
SCT205_5,0.124254,-1.0,0.000293,29.942,-1,-1,-1,-1,0,-1
SWW533_5,0.029689,0.158067,0.006765,0.197,-1,-1,2171,184,1,1
NUM985_5,0.037132,0.088295,0.000245,30.252,-1,-1,240,60,0,-1
ITP019^3,0.007603,0.013354,0.001616,0.021,-1,-1,0,0,1,1
ITP200^2,0.087374,0.346792,0.013667,0.565,-1,-1,5771,507,1,1
COM168^1,0.051832,0.199292,0.000378,30.340,-1,-1,1392,194,0,-1
DAT285^1,0.006268,0.011352,0.000216,30.070,-1,-1,12,3,0,-1
DAT169^1,0.059378,0.125848,0.000408,30.266,-1,-1,321,84,0,-1
DAT216^1,0.038951,0.082371,0.000210,30.231,-1,-1,431,55,0,-1
SWW534_5,0.110746,-1.0,0.000290,30.189,-1,-1,-1,-1,0,-1
ITP146^2,0.091482,0.129701,0.000390,30.223,-1,-1,0,0,0,-1
ITP237^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP279^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP273^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM061_5,0.109443,-1.0,0.000263,31.161,-1,-1,-1,-1,0,-1
SCT179_5,0.034314,0.269831,0.010428,0.379,-1,-1,4484,470,1,1
ITP237^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT256^1,0.182874,11.171070,0.000231,30.163,-1,-1,66089,771,0,-1
DAT240^1,0.112595,0.625777,0.000265,31.016,-1,-1,8655,944,0,-1
DAT183^1,0.065672,0.178396,0.000233,30.305,-1,-1,626,194,0,-1
ANA106^1,0.008952,0.015298,0.003038,0.023,-1,-1,4,1,1,1
SWW553_5,0.137526,0.418364,0.015308,0.559,-1,-1,4263,210,1,1
PRO021^1,0.231930,1.009953,0.000257,31.549,-1,-1,10084,907,0,-1
DAT134^1,0.126605,1.028464,0.000460,32.050,-1,-1,11218,1920,0,-1
ITP268_2,5.751511,-1.0,0.000258,35.485,-1,-1,-1,-1,0,-1
ITP018_7,4.360350,-1.0,0.000261,34.492,-1,-1,-1,-1,0,-1
ITP178^2,0.212928,-1.0,0.000239,32.808,-1,-1,-1,-1,0,-1
SEV472^1,0.006471,0.011703,0.002334,0.018,-1,-1,8,2,1,1
ITP153^2,0.130250,0.670561,0.021236,0.952,-1,-1,4883,519,1,1
COM099_5,0.212793,-1.0,0.000299,29.999,-1,-1,-1,-1,0,-1
ITP258_2,6.116578,-1.0,0.000264,37.087,-1,-1,-1,-1,0,-1
DAT215^1,0.082815,0.461832,0.000227,30.662,-1,-1,4941,489,0,-1
COM078_5,0.115055,-1.0,0.000269,30.138,-1,-1,-1,-1,0,-1
SWV617_5,0.014056,0.020868,0.000222,30.206,-1,-1,0,0,0,-1
ITP203^2,0.278223,5.398516,0.000222,35.748,-1,-1,43281,655,0,-1
ITP187^2,0.147073,1.313762,0.044873,2.027,-1,-1,10126,343,1,1
DAT296^1,0.008828,0.019175,0.000225,29.902,-1,-1,172,24,0,-1
ITP061^2,0.107410,0.373076,0.000238,34.093,-1,-1,2564,332,0,-1
DAT127^1,0.017643,0.022287,0.000200,0.031,-1,-1,0,0,0,0
ANA130^1,0.011291,0.018692,0.000245,30.161,-1,-1,4,1,0,-1
SCT189_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT275^1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP015^3,0.012534,0.022054,0.005413,0.039,-1,-1,25,9,1,1
COM195^1,0.066506,0.247581,0.011039,0.397,-1,-1,1670,384,1,1
NUM973_5,0.022159,0.058342,0.008224,13.819,-1,-1,420,70,1,1
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP051^2,0.026916,0.032710,0.000199,0.045,-1,-1,0,0,0,0
ITP174^2,0.861281,-1.0,0.000288,29.701,-1,-1,-1,-1,0,1
DAT143^1,0.008921,0.024486,0.000199,33.113,-1,-1,156,18,0,-1
ITP091^2,0.086676,0.225757,0.005330,0.383,-1,-1,1850,316,1,1
LCL802_5,0.072783,-1.0,0.000297,31.522,-1,-1,-1,-1,0,-1
DAT252^1,0.109393,0.468746,0.000244,30.849,-1,-1,4193,1312,0,-1
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT289^1,0.010388,0.022174,0.000240,30.885,-1,-1,72,14,0,-1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM177^1,0.116161,0.938102,0.000543,31.342,-1,-1,9996,1119,0,-1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL781_5,0.048744,0.073296,0.000228,30.185,-1,-1,154,10,0,-1
SCT192_5,0.126537,-1.0,0.000258,30.196,-1,-1,-1,-1,0,-1
NUN047^1,0.009218,0.015626,0.000194,30.130,-1,-1,4,1,0,-1
DAT280^1,0.008341,0.015637,0.001620,0.018,-1,-1,32,2,1,1
COM167^1,0.062852,0.186906,0.005317,0.256,-1,-1,1119,231,1,1
DAT205^1,0.215866,1.225186,0.000397,32.068,-1,-1,9473,1524,0,-1
SCT234_5,0.115672,-1.0,0.000255,31.293,-1,-1,-1,-1,0,-1
DAT293^1,0.007109,0.015060,0.000197,30.574,-1,-1,38,10,0,-1
DAT159^1,0.041502,0.056155,0.000219,0.080,-1,-1,0,0,0,1
ITP186^2,0.141786,0.421458,0.046768,0.717,-1,-1,2632,276,1,1
LCL827_5,0.321405,-1.0,0.000262,30.620,-1,-1,-1,-1,0,-1
LCL791_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM113_5,0.195079,-1.0,0.000302,36.955,-1,-1,-1,-1,0,-1
SEV483^1,0.008150,0.023487,0.000213,30.107,-1,-1,283,37,0,-1
ITP242^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUN010_5,0.040313,0.068264,0.000228,30.222,-1,-1,80,20,0,-1
SEV449^1,0.006797,0.014486,0.000218,30.408,-1,-1,42,12,0,-1
ITP049^2,0.134941,1.582743,0.042954,1.990,-1,-1,14631,541,1,1
DAT209^1,0.026514,0.033112,0.000214,30.142,-1,-1,20,5,0,-1
LCL762_5,0.087559,0.464391,0.012681,0.571,-1,-1,4637,156,1,1
ITP011_7,2.916721,2.930211,0.000375,33.004,-1,-1,140,12,0,-1
SWV799_5,0.070954,0.090480,0.000249,30.181,-1,-1,0,0,0,-1
ITP004_7,0.616895,1.336913,0.024976,1.646,-1,-1,3969,585,1,1
SWW528_5,0.025535,0.066499,0.000214,30.153,-1,-1,323,73,0,-1
ITP271^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP229_2,5.520888,-1.0,0.000274,35.653,-1,-1,-1,-1,0,-1
ITP228^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP019_7,5.186185,5.191524,0.000404,5.227,-1,-1,0,0,1,1
SWW521_5,0.045000,0.219870,0.007130,1.489,-1,-1,2166,163,1,1
ITP188^2,0.105671,0.677455,0.057332,2.594,-1,-1,7278,352,1,1
SEV474^1,0.009720,0.023122,0.000229,32.374,-1,-1,224,25,0,-1
ITP267^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP014^3,0.031002,0.053212,0.000196,30.020,-1,-1,126,18,0,-1
ITP219^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP161^2,0.153471,1.442463,0.042719,2.768,-1,-1,16380,1309,1,1
COM102_5,0.101792,-1.0,0.000283,31.832,-1,-1,-1,-1,0,-1
ITP221^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT288^1,0.009380,0.017458,0.000180,40.263,-1,-1,24,6,0,-1
LCL800_5,0.015176,0.024108,0.002234,0.044,-1,-1,40,10,1,1
ITP078^2,0.124275,3.557209,0.000266,30.349,-1,-1,43871,1073,0,-1
ITP286^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA102^1,0.010011,0.020032,0.004834,0.031,-1,-1,24,6,1,1
ITP286_2,9.619213,-1.0,0.000288,39.336,-1,-1,-1,-1,0,-1
ANA093^1,0.006277,0.011152,0.000210,42.451,-1,-1,4,1,0,-1
ITP246_2,3.738192,-1.0,0.000276,33.511,-1,-1,-1,-1,0,-1
SCT251_5,0.081932,12.191523,0.000289,42.409,-1,-1,33968,204,0,-1
LCL805_5,0.072182,14.963358,0.030968,15.079,-1,-1,19064,138,1,1
SWV723_5,0.038010,0.077318,0.000250,30.139,-1,-1,348,67,0,-1
ITP234^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP231^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL842_5,0.068991,0.195597,0.000248,30.305,-1,-1,1447,95,0,-1
COM046_5,0.030296,0.329514,0.000235,30.512,-1,-1,3505,256,0,-1
SYN000^3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT239_5,0.032144,0.067578,0.001415,0.086,-1,-1,220,55,1,1
DAT322^1,0.009069,0.015450,0.000220,29.778,-1,-1,4,0,0,-1
NUM961_5,0.029454,0.052185,0.000239,30.197,-1,-1,64,16,0,-1
DAT267^1,0.009152,0.015918,0.000216,29.766,-1,-1,4,0,0,-1
COM083_5,0.071827,2.020963,0.000351,32.255,-1,-1,22104,715,0,-1
ITP283^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW535_5,0.029750,0.099700,0.006399,3.980,-1,-1,798,277,1,1
ITP217^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW540_5,0.062397,0.362063,0.000466,30.626,-1,-1,2503,416,0,-1
ITP133^2,0.101697,0.482736,0.024736,0.944,-1,-1,4777,609,1,1
LCL789_5,0.083665,2.426001,0.019745,2.559,-1,-1,14097,218,1,1
ANA069^1,0.009492,0.015778,0.004552,0.026,-1,-1,0,0,1,1
ITP007^7,0.840882,1.498129,0.000241,31.891,-1,-1,9750,565,0,-1
NUM946_5,0.019244,0.042650,0.000332,30.165,-1,-1,200,50,0,-1
NUN002_5,0.012334,0.018152,0.000197,0.030,-1,-1,0,0,0,0
NUM964_5,0.030515,0.056124,0.000231,30.208,-1,-1,84,21,0,-1
LCL757_5,0.054161,0.171636,0.000205,30.326,-1,-1,1981,205,0,-1
LCL835_5,0.044540,0.107435,0.008032,0.182,-1,-1,1303,112,1,1
ITP056^2,0.104338,0.374204,0.011331,0.728,-1,-1,2346,410,1,1
SEV488^1,0.007989,0.021140,0.000230,30.192,-1,-1,172,37,0,-1
ANA076^1,0.009283,0.016062,0.005636,0.034,-1,-1,8,2,1,1
COM108_5,0.051781,6.465006,0.000223,36.668,-1,-1,20570,560,0,-1
DAT153^1,0.052851,0.097354,0.007746,0.148,-1,-1,290,79,1,1
COM095_5,0.034237,0.194311,0.007024,0.242,-1,-1,2461,154,1,1
SWV795_5,0.069393,0.087720,0.000213,30.179,-1,-1,0,0,0,-1
ITP006_3,0.020663,0.109970,0.011302,0.280,-1,-1,3399,117,1,1
ITP053^2,0.138594,0.637809,0.000235,29.962,-1,-1,5617,318,0,-1
SWW479_5,0.032746,0.113830,0.000237,30.249,-1,-1,732,122,0,-1
DAT271^1,0.009268,0.015896,0.000200,29.836,-1,-1,4,0,0,-1
NUM989_5,0.034994,0.091854,0.000444,30.251,-1,-1,246,62,0,-1
ANA128^1,0.008364,0.017790,0.000198,30.133,-1,-1,47,12,0,-1
ITP216^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM969_5,0.033519,0.075924,0.000368,30.204,-1,-1,140,35,0,-1
ITP199^2,0.113187,0.313457,0.009476,0.478,-1,-1,1816,453,1,1
ANA109^1,0.008336,0.014113,0.000235,0.101,-1,-1,4,1,0,1
