name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
ITP178^2,0.247821,-1.0,-1.0,-1.0,260,13,-1,-1,-1,-1
DAT127^1,-1.0,-1.0,-1.0,0.029,-1,-1,-1,-1,-1,0
ITP203^2,0.335216,6.853028,-1.0,-1.0,190,150,54663,1428,-1,-1
ITP061^2,0.121141,0.284198,0.000319,-1.0,184,194,4696,555,0,-1
COM078_5,0.135775,-1.0,-1.0,-1.0,63,50,-1,-1,-1,-1
DAT296^1,0.130581,0.018448,-1.0,-1.0,19,6,428,34,-1,-1
SWV617_5,0.054823,0.005358,-1.0,-1.0,0,58,0,0,-1,-1
ITP015^3,0.016691,0.004377,0.004608,0.046,10,21,50,9,1,1
ANA130^1,0.039416,0.001851,-1.0,-1.0,2,33,8,1,-1,-1
COM195^1,-1.0,-1.0,-1.0,0.071,-1,-1,-1,-1,-1,1
DAT143^1,0.072833,0.057177,0.000323,-1.0,29,1,2000,284,0,-1
COM099_5,0.354787,-1.0,-1.0,-1.0,108,19,-1,-1,-1,-1
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP051^2,-1.0,-1.0,-1.0,0.030,-1,-1,-1,-1,-1,0
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP153^2,0.119181,0.487800,0.044962,1.247,186,29,8840,1016,1,1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP091^2,0.130824,0.231417,0.007617,0.671,155,153,3700,464,1,1
LCL791_5,0.108710,24.410659,-1.0,-1.0,17,119,26093,282,-1,-1
LCL802_5,0.132397,-1.0,-1.0,-1.0,24,141,-1,-1,-1,-1
ITP174^2,1.157799,-1.0,-1.0,-1.0,303,25,-1,-1,-1,-1
DAT280^1,-1.0,-1.0,-1.0,0.022,-1,-1,-1,-1,-1,1
COM177^1,0.126479,0.808828,0.000324,-1.0,258,9,18649,1984,0,-1
COM113_5,0.377563,-1.0,-1.0,-1.0,86,26,-1,-1,-1,-1
